respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent
291,8,2,2328,40,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
291,8,3,2328,187,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
292,1,1,2329,44,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
292,1,2,2329,334,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
292,1,3,2329,85,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
292,2,1,2330,628,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
292,2,2,2330,137,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
292,2,3,2330,462,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
292,3,1,2331,412,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
292,3,2,2331,674,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
292,3,3,2331,281,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
292,4,1,2332,484,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
292,4,2,2332,590,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
292,4,3,2332,102,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
292,5,1,2333,301,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
292,5,2,2333,333,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
292,5,3,2333,328,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
292,6,1,2334,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
292,6,2,2334,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
292,6,3,2334,396,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
292,7,1,2335,229,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
292,7,2,2335,128,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
292,7,3,2335,210,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
292,8,1,2336,678,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
292,8,2,2336,417,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
292,8,3,2336,327,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
293,1,1,2337,749,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
293,1,2,2337,342,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
293,1,3,2337,262,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
293,2,1,2338,678,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
293,2,2,2338,312,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
293,2,3,2338,169,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
293,3,1,2339,719,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
293,3,2,2339,531,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
293,3,3,2339,734,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
293,4,1,2340,409,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
293,4,2,2340,750,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
293,4,3,2340,513,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
293,5,1,2341,753,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
293,5,2,2341,352,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
293,5,3,2341,28,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
293,6,1,2342,487,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
293,6,2,2342,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
293,6,3,2342,238,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,yes
293,7,1,2343,612,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
293,7,2,2343,150,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
293,7,3,2343,350,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
293,8,1,2344,10,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,yes
293,8,2,2344,114,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
293,8,3,2344,757,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
294,1,1,2345,311,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
294,1,2,2345,730,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
294,1,3,2345,330,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
294,2,1,2346,565,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
294,2,2,2346,59,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
294,2,3,2346,660,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
294,3,1,2347,1,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
294,3,2,2347,267,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
294,3,3,2347,89,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
294,4,1,2348,214,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
294,4,2,2348,478,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
294,4,3,2348,198,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
294,5,1,2349,97,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
294,5,2,2349,763,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
294,5,3,2349,757,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
294,6,1,2350,695,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
294,6,2,2350,501,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
294,6,3,2350,558,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,no
294,7,1,2351,27,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
294,7,2,2351,656,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
294,7,3,2351,714,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
294,8,1,2352,692,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
294,8,2,2352,250,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
294,8,3,2352,474,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
295,1,1,2353,762,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
295,1,2,2353,549,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
295,1,3,2353,733,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
295,2,1,2354,497,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
295,2,2,2354,456,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
295,2,3,2354,741,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
295,3,1,2355,238,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,yes
295,3,2,2355,210,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
295,3,3,2355,447,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
295,4,1,2356,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
295,4,2,2356,2,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
295,4,3,2356,25,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
295,5,1,2357,216,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
295,5,2,2357,588,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
295,5,3,2357,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
295,6,1,2358,216,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
295,6,2,2358,750,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
295,6,3,2358,646,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
295,7,1,2359,114,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
295,7,2,2359,507,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
295,7,3,2359,704,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
295,8,1,2360,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
295,8,2,2360,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
295,8,3,2360,523,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
296,1,1,2361,125,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
296,1,2,2361,582,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
296,1,3,2361,528,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
296,2,1,2362,242,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
296,2,2,2362,449,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
296,2,3,2362,610,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
296,3,1,2363,649,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
296,3,2,2363,121,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
296,3,3,2363,526,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
296,4,1,2364,561,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
296,4,2,2364,573,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
296,4,3,2364,702,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
296,5,1,2365,746,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
296,5,2,2365,614,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
296,5,3,2365,572,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
296,6,1,2366,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
296,6,2,2366,422,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
296,6,3,2366,759,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
296,7,1,2367,385,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
296,7,2,2367,445,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
296,7,3,2367,253,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
296,8,1,2368,59,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
296,8,2,2368,543,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
296,8,3,2368,162,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
297,1,1,2369,46,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
297,1,2,2369,114,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
297,1,3,2369,39,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
297,2,1,2370,386,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
297,2,2,2370,516,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
297,2,3,2370,763,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
297,3,1,2371,583,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
297,3,2,2371,521,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
297,3,3,2371,528,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
297,4,1,2372,674,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
297,4,2,2372,579,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
297,4,3,2372,619,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
297,5,1,2373,167,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
297,5,2,2373,143,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
297,5,3,2373,501,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
297,6,1,2374,154,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
297,6,2,2374,122,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
297,6,3,2374,305,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
297,7,1,2375,306,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
297,7,2,2375,230,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
297,7,3,2375,111,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
297,8,1,2376,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
297,8,2,2376,183,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
297,8,3,2376,658,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
298,1,1,2377,565,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
298,1,2,2377,504,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
298,1,3,2377,384,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,yes
298,2,1,2378,658,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
298,2,2,2378,86,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
298,2,3,2378,659,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
298,3,1,2379,387,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
298,3,2,2379,165,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
298,3,3,2379,557,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,no
298,4,1,2380,289,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
298,4,2,2380,6,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
298,4,3,2380,28,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
298,5,1,2381,175,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
298,5,2,2381,508,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
298,5,3,2381,188,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
298,6,1,2382,254,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
298,6,2,2382,434,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
298,6,3,2382,379,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,yes
298,7,1,2383,128,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
298,7,2,2383,742,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
298,7,3,2383,643,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
298,8,1,2384,21,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
298,8,2,2384,252,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
298,8,3,2384,434,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
299,1,1,2385,179,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
299,1,2,2385,209,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
299,1,3,2385,286,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
299,2,1,2386,589,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
299,2,2,2386,307,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
299,2,3,2386,486,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
299,3,1,2387,152,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
299,3,2,2387,551,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
299,3,3,2387,13,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
299,4,1,2388,713,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
299,4,2,2388,455,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
299,4,3,2388,393,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
299,5,1,2389,301,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
299,5,2,2389,151,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
299,5,3,2389,139,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
299,6,1,2390,551,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
299,6,2,2390,400,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
299,6,3,2390,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
299,7,1,2391,539,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
299,7,2,2391,600,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
299,7,3,2391,358,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
299,8,1,2392,250,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
299,8,2,2392,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
299,8,3,2392,468,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
300,1,1,2393,50,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
300,1,2,2393,306,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
300,1,3,2393,154,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
300,2,1,2394,233,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
300,2,2,2394,450,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
300,2,3,2394,529,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
300,3,1,2395,525,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
300,3,2,2395,653,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
300,3,3,2395,214,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
300,4,1,2396,327,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
300,4,2,2396,366,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
300,4,3,2396,249,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
300,5,1,2397,258,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
300,5,2,2397,127,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
300,5,3,2397,436,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
300,6,1,2398,754,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
300,6,2,2398,270,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
300,6,3,2398,205,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
300,7,1,2399,207,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
300,7,2,2399,400,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
300,7,3,2399,213,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
300,8,1,2400,351,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
300,8,2,2400,49,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
300,8,3,2400,747,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
301,1,1,2401,33,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
301,1,2,2401,325,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
301,1,3,2401,572,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
301,2,1,2402,674,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
301,2,2,2402,241,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
301,2,3,2402,356,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
301,3,1,2403,579,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
301,3,2,2403,212,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
301,3,3,2403,374,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
301,4,1,2404,103,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
301,4,2,2404,405,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
301,4,3,2404,220,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
301,5,1,2405,576,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
301,5,2,2405,105,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
301,5,3,2405,136,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
301,6,1,2406,470,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
301,6,2,2406,490,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
301,6,3,2406,603,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
301,7,1,2407,325,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
301,7,2,2407,260,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
301,7,3,2407,85,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
301,8,1,2408,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
301,8,2,2408,54,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
301,8,3,2408,5,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
302,1,1,2409,618,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
302,1,2,2409,487,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
302,1,3,2409,327,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
302,2,1,2410,609,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
302,2,2,2410,388,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
